epoch,train_loss,valid_loss,train_acc,valid_acc
1,2.303970993919806,2.3038522261607497,0.09945401278409091,0.09513449367088607
2,2.303408282046968,2.3044634951820857,0.09912109375,0.10245253164556962
3,2.3034559149633753,2.3025255052349234,0.09945401278409091,0.09632120253164557
4,2.3036158711395482,2.3025927181485333,0.09778941761363637,0.10185917721518987
5,2.3034384091469375,2.302878754048408,0.10071910511363637,0.10185917721518987
6,2.3035555844279854,2.303184617923785,0.09827769886363637,0.10146360759493671
7,2.3034681891175834,2.3032663472091097,0.099853515625,0.10047468354430379
8,2.3033886714415117,2.3038403746447984,0.10014204545454546,0.09414556962025317
9,2.3035379350185394,2.3032236099243164,0.09938742897727272,0.10146360759493671
10,2.303531377491626,2.302974338772931,0.09801136363636363,0.10561708860759493
11,2.3034654493359,2.304283407670033,0.10049715909090909,0.1050237341772152
12,2.303499837829308,2.302608423595187,0.10049715909090909,0.10245253164556962
13,2.303417655216022,2.3025970036470436,0.09821111505681818,0.10146360759493671
14,2.303628772497177,2.3033104335205463,0.09710138494318182,0.10146360759493671
15,2.303265743296255,2.303473898127109,0.10025301846590909,0.10047468354430379
16,2.3032867441123184,2.30362607859358,0.09881036931818182,0.10146360759493671
17,2.3034118617122825,2.3023538136784034,0.09929865056818182,0.10007911392405064
18,2.3034586435691877,2.3028303037715863,0.09874378551136363,0.09513449367088607
19,2.3035120005634697,2.3031205648108375,0.09787819602272728,0.09632120253164557
20,2.3034991171549666,2.303351888173743,0.09825550426136363,0.09414556962025317
21,2.3034408400681885,2.3041712000400207,0.09801136363636363,0.10007911392405064
22,2.303401829844171,2.303609039210066,0.09976473721590909,0.10561708860759493
23,2.303439826111902,2.3030061782160893,0.09881036931818182,0.09632120253164557
24,2.3034116202457384,2.3031716135483755,0.10080788352272728,0.10146360759493671
25,2.3032135089690033,2.3037407126607774,0.10151811079545454,0.09632120253164557
26,2.3035403537479313,2.303254163717922,0.09778941761363637,0.09414556962025317
27,2.3033329732716084,2.3036606040181993,0.09956498579545454,0.10245253164556962
28,2.3034664626148613,2.3030329505099525,0.10047496448863637,0.10047468354430379
29,2.303371900523251,2.302937960322899,0.09896573153409091,0.10146360759493671
30,2.3032192496413533,2.3033651128599915,0.09865500710227272,0.10245253164556962
31,2.3032616417516363,2.3033185457881493,0.10091885653409091,0.09632120253164557
32,2.3032219135625795,2.3024768829345703,0.10169566761363637,0.10561708860759493
